127id,latitude,longitude,connection_order
29,13.832,104.47,44
29,13.729,104.19,45
29,13.641,103.91,46
29,13.571,103.63,47
29,13.519,103.34,48
29,13.483,103.05,49
29,13.466,102.76,50
29,13.466,102.46,51
29,13.483,102.17,52
29,13.519,101.88,53
29,13.571,101.59,54
29,13.641,101.31,55
29,13.729,101.03,56
29,13.832,100.75,57
29,13.952,100.49,58
29,14.088,100.23,59
29,14.239,99.981,60
29,14.405,99.742,61
29,14.585,99.514,62
29,14.779,99.297,63
29,14.985,99.093,64
29,15.203,98.903,65
29,15.432,98.727,66
29,15.671,98.566,67
29,15.919,98.421,68
29,16.176,98.292,69
29,16.44,98.18,70
29,16.71,98.085,71
29,16.985,98.008,72
29,17.265,97.949,73
29,17.547,97.908,74
29,17.832,97.887,75
29,18.117,97.884,76
29,18.401,97.9,77
29,18.684,97.935,78
29,18.965,97.989,79
29,19.241,98.062,80
29,19.513,98.154,81
29,19.779,98.264,82
29,20.037,98.392,83
29,20.287,98.537,84
29,20.528,98.7,85
29,20.759,98.879,86
29,20.978,99.074,87
29,21.185,99.284,88
29,21.379,99.508,89
29,21.559,99.745,90
29,21.725,99.995,91
29,21.875,100.26,92
29,22.008,100.53,93
29,22.126,100.81,94
29,22.226,101.1,95
29,22.308,101.39,96
29,22.373,101.69,97
29,22.419,101.99,98
29,22.447,102.3,99
29,22.457,102.61,100
30,18.257,102.65,1
30,18.247,102.95,2
30,18.22,103.25,3
30,18.174,103.54,4
30,18.109,103.84,5
30,18.027,104.12,6
30,17.928,104.4,7
30,17.811,104.68,8
30,17.678,104.94,9
30,17.529,105.2,10
30,17.364,105.44,11
30,17.185,105.67,12
30,16.992,105.89,13
30,16.786,106.1,14
30,16.567,106.29,15
30,16.337,106.47,16
30,16.097,106.63,17
30,15.848,106.77,18
30,15.59,106.9,19
30,15.325,107.01,20
30,15.054,107.1,21
30,14.778,107.17,22
30,14.498,107.22,23
30,14.215,107.26,24
30,13.931,107.28,25
30,13.646,107.28,26
30,13.361,107.26,27
30,13.079,107.22,28
30,12.799,107.16,29
30,12.523,107.09,30
30,12.252,107,31
30,11.988,106.89,32
30,11.73,106.76,33
30,11.481,106.62,34
30,11.241,106.47,35
30,11.012,106.29,36
30,10.793,106.11,37
30,10.586,105.91,38
30,10.391,105.7,39
30,10.211,105.47,40
30,10.044,105.24,41
30,9.8918,104.99,42
30,9.7552,104.74,43
30,9.6345,104.48,44
30,9.5301,104.21,45
30,9.4425,103.93,46
30,9.372,103.65,47
30,9.3189,103.37,48
30,9.2834,103.08,49
30,9.2656,102.79,50
30,9.2656,102.51,51
30,9.2834,102.22,52
30,9.3189,101.93,53
30,9.372,101.65,54
30,9.4425,101.37,55
30,9.5301,101.09,56
30,9.6345,100.82,57
30,9.7552,100.56,58
30,9.8918,100.31,59
30,10.044,100.06,60
30,10.211,99.827,61
30,10.391,99.603,62
30,10.586,99.391,63
30,10.793,99.192,64
30,11.012,99.006,65
30,11.241,98.834,66
30,11.481,98.677,67
30,11.73,98.536,68
30,11.988,98.411,69
30,12.252,98.302,70
30,12.523,98.21,71
30,12.799,98.137,72
30,13.079,98.08,73
30,13.361,98.043,74
30,13.646,98.023,75
30,13.931,98.022,76
30,14.215,98.04,77
30,14.498,98.076,78
30,14.778,98.131,79
30,15.054,98.204,80
30,15.325,98.295,81
30,15.59,98.404,82
30,15.848,98.531,83
30,16.097,98.674,84
30,16.337,98.834,85
30,16.567,99.01,86
30,16.786,99.201,87
30,16.992,99.407,88
30,17.185,99.626,89
30,17.364,99.858,90
30,17.529,100.1,91
30,17.678,100.36,92
30,17.811,100.62,93
30,17.928,100.9,94
30,18.027,101.18,95
30,18.109,101.46,96
30,18.174,101.76,97
30,18.22,102.05,98
30,18.247,102.35,99
30,18.257,102.65,100
31,38.637,75.96,1
31,38.627,76.325,2
31,38.598,76.688,3
31,38.551,77.047,4
31,38.484,77.401,5
31,38.399,77.749,6
31,38.296,78.088,7
31,38.176,78.417,8
31,38.039,78.734,9
31,37.885,79.039,10
31,37.716,79.329,11
31,37.532,79.603,12
31,37.333,79.862,13
31,37.122,80.102,14
31,36.899,80.324,15
31,36.665,80.526,16
31,36.42,80.709,17
31,36.167,80.871,18
31,35.905,81.011,19
31,35.637,81.13,20
31,35.363,81.227,21
31,35.085,81.302,22
31,34.803,81.355,23
31,34.519,81.386,24
31,34.234,81.395,25
31,33.949,81.383,26
31,33.666,81.348,27
31,33.384,81.293,28
31,33.107,81.216,29
31,32.833,81.12,30
31,32.566,81.003,31
31,32.305,80.868,32
31,32.051,80.714,33
31,31.806,80.542,34
31,31.57,80.354,35
31,31.345,80.149,36
31,31.131,79.929,37
31,30.929,79.695,38
31,30.739,79.447,39
31,30.563,79.186,40
31,30.401,78.915,41
31,30.253,78.632,42
31,30.12,78.34,43
31,30.003,78.04,44
31,29.902,77.733,45
31,29.817,77.419,46
31,29.749,77.1,47
31,29.697,76.777,48
31,29.663,76.451,49
31,29.646,76.124,50
31,29.646,75.796,51
31,29.663,75.469,52
31,29.697,75.143,53
31,29.749,74.82,54
31,29.817,74.501,55
31,29.902,74.187,56
31,30.003,73.88,57
31,30.12,73.58,58
31,30.253,73.288,59
31,30.401,73.005,60
31,30.563,72.734,61
31,30.739,72.473,62
31,30.929,72.225,63
31,31.131,71.991,64
31,31.345,71.771,65
31,31.57,71.566,66
31,31.806,71.378,67
31,32.051,71.206,68
31,32.305,71.052,69
31,32.566,70.917,70
31,32.833,70.8,71
31,33.107,70.704,72
31,33.384,70.627,73
31,33.666,70.572,74
31,33.949,70.537,75
31,34.234,70.525,76
31,34.519,70.534,77
31,34.803,70.565,78
31,35.085,70.618,79
31,35.363,70.693,80
31,35.637,70.79,81
31,35.905,70.909,82
31,36.167,71.049,83
31,36.42,71.211,84
31,36.665,71.394,85
31,36.899,71.596,86
31,37.122,71.818,87
31,37.333,72.058,88
31,37.532,72.317,89
31,37.716,72.591,90
31,37.885,72.881,91
31,38.039,73.186,92
31,38.176,73.503,93
31,38.296,73.832,94
31,38.399,74.171,95
31,38.484,74.519,96
31,38.551,74.873,97
31,38.598,75.232,98
31,38.627,75.595,99
31,38.637,75.96,100
32,36.327,35.08,1
32,36.317,35.434,2
32,36.289,35.786,3
32,36.241,36.134,4
32,36.175,36.478,5
32,36.09,36.815,6
32,35.988,37.144,7
32,35.868,37.463,8
32,35.731,37.771,9
32,35.578,38.067,10
32,35.41,38.35,11
32,35.226,38.617,12
32,35.029,38.868,13
32,34.818,39.103,14
32,34.595,39.319,15
32,34.362,39.517,16
32,34.118,39.695,17
32,33.865,39.854,18
32,33.604,39.992,19
32,33.336,40.109,20
32,33.063,40.205,21
32,32.785,40.28,22
32,32.503,40.333,23
32,32.219,40.364,24
32,31.934,40.375,25
32,31.649,40.364,26
32,31.366,40.332,27
32,31.084,40.279,28
32,30.806,40.206,29
32,30.533,40.113,30
32,30.264,40.001,31
32,30.003,39.87,32
32,29.749,39.721,33
32,29.503,39.554,34
32,29.267,39.371,35
32,29.041,39.172,36
32,28.826,38.958,37
32,28.624,38.73,38
32,28.433,38.488,39
32,28.256,38.234,40
32,28.094,37.969,41
32,27.945,37.693,42
32,27.812,37.408,43
32,27.694,37.114,44
32,27.593,36.814,45
32,27.508,36.507,46
32,27.439,36.195,47
32,27.387,35.879,48
32,27.353,35.561,49
32,27.336,35.24,50
32,27.336,34.92,51
32,27.353,34.599,52
32,27.387,34.281,53
32,27.439,33.965,54
32,27.508,33.653,55
32,27.593,33.346,56
32,27.694,33.046,57
32,27.812,32.752,58
32,27.945,32.467,59
32,28.094,32.191,60
32,28.256,31.926,61
32,28.433,31.672,62
32,28.624,31.43,63
32,28.826,31.202,64
32,29.041,30.988,65
32,29.267,30.789,66
32,29.503,30.606,67
32,29.749,30.439,68
32,30.003,30.29,69
32,30.264,30.159,70
32,30.533,30.047,71
32,30.806,29.954,72
32,31.084,29.881,73
32,31.366,29.828,74
32,31.649,29.796,75
32,31.934,29.785,76
32,32.219,29.796,77
32,32.503,29.827,78
32,32.785,29.88,79
32,33.063,29.955,80
32,33.336,30.051,81
32,33.604,30.168,82
32,33.865,30.306,83
32,34.118,30.465,84
32,34.362,30.643,85
32,34.595,30.841,86
32,34.818,31.057,87
32,35.029,31.292,88
32,35.226,31.543,89
32,35.41,31.81,90
32,35.578,32.093,91
32,35.731,32.389,92
32,35.868,32.697,93
32,35.988,33.016,94
32,36.09,33.345,95
32,36.175,33.682,96
32,36.241,34.026,97
32,36.289,34.374,98
32,36.317,34.726,99
32,36.327,35.08,100
33,36.247,35.2,1
33,36.237,35.553,2
33,36.209,35.905,3
33,36.161,36.253,4
33,36.095,36.596,5
33,36.01,36.933,6
33,35.908,37.262,7
33,35.788,37.581,8
33,35.651,37.889,9
33,35.498,38.184,10
33,35.33,38.466,11
33,35.146,38.733,12
33,34.949,38.985,13
33,34.738,39.219,14
33,34.516,39.435,15
33,34.282,39.633,16
33,34.038,39.811,17
33,33.785,39.969,18
33,33.524,40.107,19
33,33.256,40.224,20
33,32.983,40.32,21
33,32.705,40.395,22
33,32.423,40.448,23
33,32.14,40.48,24
33,31.855,40.49,25
33,31.57,40.479,26
33,31.286,40.447,27
33,31.005,40.395,28
33,30.726,40.322,29
33,30.453,40.229,30
33,30.185,40.117,31
33,29.923,39.986,32
33,29.669,39.837,33
33,29.423,39.671,34
33,29.187,39.488,35
33,28.961,39.289,36
33,28.747,39.075,37
33,28.544,38.847,38
33,28.353,38.605,39
33,28.177,38.352,40
33,28.014,38.087,41
33,27.865,37.811,42
33,27.732,37.526,43
33,27.614,37.233,44
33,27.513,36.933,45
33,27.428,36.626,46
33,27.359,36.314,47
33,27.307,35.999,48
33,27.273,35.68,49
33,27.256,35.36,50
33,27.256,35.04,51
33,27.273,34.72,52
33,27.307,34.401,53
33,27.359,34.086,54
33,27.428,33.774,55
33,27.513,33.467,56
33,27.614,33.167,57
33,27.732,32.874,58
33,27.865,32.589,59
33,28.014,32.313,60
33,28.177,32.048,61
33,28.353,31.795,62
33,28.544,31.553,63
33,28.747,31.325,64
33,28.961,31.111,65
33,29.187,30.912,66
33,29.423,30.729,67
33,29.669,30.563,68
33,29.923,30.414,69
33,30.185,30.283,70
33,30.453,30.171,71
33,30.726,30.078,72
33,31.005,30.005,73
33,31.286,29.953,74
33,31.57,29.921,75
33,31.855,29.91,76
33,32.14,29.92,77
33,32.423,29.952,78
33,32.705,30.005,79
33,32.983,30.08,80
33,33.256,30.176,81
33,33.524,30.293,82
33,33.785,30.431,83
33,34.038,30.589,84
33,34.282,30.767,85
33,34.516,30.965,86
33,34.738,31.181,87
33,34.949,31.415,88
33,35.146,31.667,89
33,35.33,31.934,90
33,35.498,32.216,91
33,35.651,32.511,92
33,35.788,32.819,93
33,35.908,33.138,94
33,36.01,33.467,95
33,36.095,33.804,96
33,36.161,34.147,97
33,36.209,34.495,98
33,36.237,34.847,99
33,36.247,35.2,100
34,36.077,34.47,1
34,36.067,34.822,2
34,36.039,35.173,3
34,35.991,35.521,4
34,35.925,35.863,5
34,35.841,36.199,6
34,35.738,36.527,7
34,35.618,36.846,8
34,35.482,37.153,9
34,35.329,37.448,10
34,35.16,37.729,11
34,34.977,37.996,12
34,34.779,38.247,13
34,34.569,38.481,14
34,34.346,38.697,15
34,34.112,38.894,16
34,33.869,39.072,17
34,33.616,39.23,18
34,33.355,39.368,19
34,33.087,39.485,20
34,32.814,39.581,21
34,32.536,39.655,22
34,32.254,39.708,23
34,31.97,39.74,24
34,31.685,39.75,25
34,31.4,39.74,26
34,31.117,39.708,27
34,30.835,39.655,28
34,30.557,39.583,29
34,30.283,39.49,30
34,30.015,39.378,31
34,29.754,39.248,32
34,29.5,39.099,33
34,29.254,38.933,34
34,29.018,38.751,35
34,28.792,38.552,36
34,28.577,38.339,37
34,28.374,38.111,38
34,28.184,37.87,39
34,28.007,37.617,40
34,27.844,37.352,41
34,27.695,37.077,42
34,27.562,36.792,43
34,27.445,36.5,44
34,27.343,36.2,45
34,27.258,35.894,46
34,27.189,35.583,47
34,27.137,35.268,48
34,27.103,34.95,49
34,27.086,34.63,50
34,27.086,34.31,51
34,27.103,33.99,52
34,27.137,33.672,53
34,27.189,33.357,54
34,27.258,33.046,55
34,27.343,32.74,56
34,27.445,32.44,57
34,27.562,32.148,58
34,27.695,31.863,59
34,27.844,31.588,60
34,28.007,31.323,61
34,28.184,31.07,62
34,28.374,30.829,63
34,28.577,30.601,64
34,28.792,30.388,65
34,29.018,30.189,66
34,29.254,30.007,67
34,29.5,29.841,68
34,29.754,29.692,69
34,30.015,29.562,70
34,30.283,29.45,71
34,30.557,29.357,72
34,30.835,29.285,73
34,31.117,29.232,74
34,31.4,29.2,75
34,31.685,29.19,76
34,31.97,29.2,77
34,32.254,29.232,78
34,32.536,29.285,79
34,32.814,29.359,80
34,33.087,29.455,81
34,33.355,29.572,82
34,33.616,29.71,83
34,33.869,29.868,84
34,34.112,30.046,85
34,34.346,30.243,86
34,34.569,30.459,87
34,34.779,30.693,88
34,34.977,30.944,89
34,35.16,31.211,90
34,35.329,31.492,91
34,35.482,31.787,92
34,35.618,32.094,93
34,35.738,32.413,94
34,35.841,32.741,95
34,35.925,33.077,96
34,35.991,33.419,97
34,36.039,33.767,98
34,36.067,34.118,99
34,36.077,34.47,100
35,35.827,34.23,1
35,35.817,34.581,2
35,35.789,34.931,3
35,35.741,35.277,4
35,35.675,35.619,5
35,35.591,35.954,6
35,35.488,36.281,7
35,35.369,36.598,8
35,35.232,36.905,9
35,35.079,37.199,10
35,34.91,37.48,11
35,34.727,37.745,12
35,34.53,37.995,13
35,34.319,38.229,14
35,34.097,38.444,15
35,33.863,38.641,16
35,33.619,38.819,17
35,33.367,38.976,18
35,33.106,39.114,19
35,32.838,39.231,20
35,32.565,39.326,21
35,32.287,39.401,22
35,32.005,39.454,23
35,31.721,39.486,24
35,31.436,39.496,25
35,31.152,39.486,26
35,30.868,39.454,27
35,30.586,39.402,28
35,30.308,39.33,29
35,30.034,39.237,30
35,29.766,39.126,31
35,29.505,38.996,32
35,29.25,38.848,33
35,29.005,38.683,34
35,28.768,38.5,35
35,28.542,38.303,36
35,28.328,38.09,37
35,28.125,37.862,38
35,27.934,37.622,39
35,27.757,37.369,40
35,27.594,37.105,41
35,27.446,36.831,42
35,27.312,36.547,43
35,27.195,36.255,44
35,27.093,35.956,45
35,27.008,35.651,46
35,26.939,35.34,47
35,26.887,35.026,48
35,26.853,34.709,49
35,26.836,34.39,50
35,26.836,34.07,51
35,26.853,33.751,52
35,26.887,33.434,53
35,26.939,33.12,54
35,27.008,32.809,55
35,27.093,32.504,56
35,27.195,32.205,57
35,27.312,31.913,58
35,27.446,31.629,59
35,27.594,31.355,60
35,27.757,31.091,61
35,27.934,30.838,62
35,28.125,30.598,63
35,28.328,30.37,64
35,28.542,30.157,65
35,28.768,29.96,66
35,29.005,29.777,67
35,29.25,29.612,68
35,29.505,29.464,69
35,29.766,29.334,70
35,30.034,29.223,71
35,30.308,29.13,72
35,30.586,29.058,73
35,30.868,29.006,74
35,31.152,28.974,75
35,31.436,28.964,76
35,31.721,28.974,77
35,32.005,29.006,78
35,32.287,29.059,79
35,32.565,29.134,80
35,32.838,29.229,81
35,33.106,29.346,82
35,33.367,29.484,83
35,33.619,29.641,84
35,33.863,29.819,85
35,34.097,30.016,86
35,34.319,30.231,87
35,34.53,30.465,88
35,34.727,30.715,89
35,34.91,30.98,90
35,35.079,31.261,91
35,35.232,31.555,92
35,35.369,31.862,93
35,35.488,32.179,94
35,35.591,32.506,95
35,35.675,32.841,96
35,35.741,33.183,97
35,35.789,33.529,98
35,35.817,33.879,99
35,35.827,34.23,100
36,35.747,33.81,1
36,35.737,34.161,2
36,35.709,34.51,3
36,35.661,34.856,4
36,35.595,35.198,5
36,35.511,35.532,6
36,35.408,35.859,7
36,35.289,36.176,8
36,35.152,36.482,9
36,34.999,36.776,10
36,34.83,37.056,11
36,34.647,37.322,12
36,34.45,37.572,13
36,34.24,37.805,14
36,34.017,38.02,15
36,33.783,38.217,16
36,33.54,38.394,17
36,33.287,38.552,18
36,33.026,38.689,19
36,32.758,38.806,20
36,32.485,38.902,21
36,32.207,38.976,22
36,31.925,39.029,23
36,31.642,39.061,24
36,31.357,39.072,25
36,31.072,39.061,26
36,30.788,39.03,27
36,30.507,38.978,28
36,30.228,38.905,29
36,29.955,38.813,30
36,29.687,38.702,31
36,29.425,38.572,32
36,29.171,38.424,33
36,28.925,38.259,34
36,28.689,38.077,35
36,28.463,37.879,36
36,28.248,37.667,37
36,28.045,37.44,38
36,27.854,37.2,39
36,27.677,36.947,40
36,27.514,36.683,41
36,27.366,36.409,42
36,27.232,36.126,43
36,27.115,35.834,44
36,27.013,35.535,45
36,26.928,35.23,46
36,26.859,34.919,47
36,26.807,34.605,48
36,26.773,34.288,49
36,26.756,33.97,50
36,26.756,33.65,51
36,26.773,33.332,52
36,26.807,33.015,53
36,26.859,32.701,54
36,26.928,32.39,55
36,27.013,32.085,56
36,27.115,31.786,57
36,27.232,31.494,58
36,27.366,31.211,59
36,27.514,30.937,60
36,27.677,30.673,61
36,27.854,30.42,62
36,28.045,30.18,63
36,28.248,29.953,64
36,28.463,29.741,65
36,28.689,29.543,66
36,28.925,29.361,67
36,29.171,29.196,68
36,29.425,29.048,69
36,29.687,28.918,70
36,29.955,28.807,71
36,30.228,28.715,72
36,30.507,28.642,73
36,30.788,28.59,74
36,31.072,28.559,75
36,31.357,28.548,76
36,31.642,28.559,77
36,31.925,28.591,78
36,32.207,28.644,79
36,32.485,28.718,80
36,32.758,28.814,81
36,33.026,28.931,82
36,33.287,29.068,83
36,33.54,29.226,84
36,33.783,29.403,85
36,34.017,29.6,86
36,34.24,29.815,87
36,34.45,30.048,88
36,34.647,30.298,89
36,34.83,30.564,90
36,34.999,30.844,91
36,35.152,31.138,92
36,35.289,31.444,93
36,35.408,31.761,94
36,35.511,32.088,95
36,35.595,32.422,96
36,35.661,32.764,97
36,35.709,33.11,98
36,35.737,33.459,99
36,35.747,33.81,100
37,28.937,118.37,1
37,28.927,118.7,2
37,28.899,119.02,3
37,28.852,119.34,4
37,28.787,119.66,5
37,28.704,119.97,6
37,28.602,120.27,7
37,28.484,120.57,8
37,28.349,120.85,9
37,28.197,121.13,10
37,28.031,121.39,11
37,27.849,121.64,12
37,27.653,121.87,13
37,27.445,122.09,14
37,27.224,122.29,15
37,26.992,122.48,16
37,26.75,122.65,17
37,26.499,122.8,18
37,26.239,122.93,19
37,25.972,123.04,20
37,25.7,123.14,21
37,25.423,123.21,22
37,25.142,123.26,23
37,24.858,123.3,24
37,24.574,123.31,25
37,24.289,123.3,26
37,24.005,123.28,27
37,23.723,123.23,28
37,23.444,123.17,29
37,23.169,123.08,30
37,22.9,122.98,31
37,22.637,122.86,32
37,22.381,122.73,33
37,22.134,122.57,34
37,21.896,122.4,35
37,21.669,122.22,36
37,21.452,122.02,37
37,21.248,121.81,38
37,21.056,121.58,39
37,20.877,121.34,40
37,20.712,121.09,41
37,20.562,120.84,42
37,20.428,120.57,43
37,20.309,120.29,44
37,20.206,120.01,45
37,20.12,119.72,46
37,20.05,119.42,47
37,19.998,119.13,48
37,19.963,118.82,49
37,19.946,118.52,50
37,19.946,118.22,51
37,19.963,117.92,52
37,19.998,117.61,53
37,20.05,117.32,54
37,20.12,117.02,55
37,20.206,116.73,56
37,20.309,116.45,57
37,20.428,116.17,58
37,20.562,115.9,59
37,20.712,115.65,60
37,20.877,115.4,61
37,21.056,115.16,62
37,21.248,114.93,63
37,21.452,114.72,64
37,21.669,114.52,65
37,21.896,114.34,66
37,22.134,114.17,67
37,22.381,114.01,68
37,22.637,113.88,69
37,22.9,113.76,70
37,23.169,113.66,71
37,23.444,113.57,72
37,23.723,113.51,73
37,24.005,113.46,74
37,24.289,113.44,75
37,24.574,113.43,76
37,24.858,113.44,77
37,25.142,113.48,78
37,25.423,113.53,79
37,25.7,113.6,80
37,25.972,113.7,81
37,26.239,113.81,82
37,26.499,113.94,83
37,26.75,114.09,84
37,26.992,114.26,85
37,27.224,114.45,86
37,27.445,114.65,87
37,27.653,114.87,88
37,27.849,115.1,89
37,28.031,115.35,90
37,28.197,115.61,91
37,28.349,115.89,92
37,28.484,116.17,93
37,28.602,116.47,94
37,28.704,116.77,95
37,28.787,117.08,96
37,28.852,117.4,97
37,28.899,117.72,98
37,28.927,118.04,99
37,28.937,118.37,100
38,36.577,34.78,1
38,36.567,35.135,2
38,36.538,35.488,3
38,36.491,35.837,4
38,36.425,36.182,5
38,36.34,36.52,6
38,36.238,36.85,7
38,36.118,37.171,8
38,35.981,37.48,9
38,35.828,37.777,10
38,35.659,38.06,11
38,35.476,38.328,12
38,35.278,38.58,13
38,35.067,38.815,14
38,34.845,39.032,15
38,34.611,39.23,16
38,34.367,39.409,17
38,34.114,39.568,18
38,33.853,39.706,19
38,33.585,39.824,20
38,33.312,39.92,21
38,33.034,39.994,22
38,32.752,40.047,23
38,32.468,40.079,24
38,32.183,40.089,25
38,31.898,40.078,26
38,31.615,40.046,27
38,31.333,39.993,28
38,31.055,39.919,29
38,30.782,39.826,30
38,30.513,39.713,31
38,30.252,39.582,32
38,29.998,39.432,33
38,29.752,39.265,34
38,29.516,39.082,35
38,29.291,38.882,36
38,29.076,38.667,37
38,28.873,38.438,38
38,28.683,38.196,39
38,28.506,37.941,40
38,28.343,37.675,41
38,28.195,37.399,42
38,28.062,37.113,43
38,27.944,36.819,44
38,27.843,36.518,45
38,27.757,36.21,46
38,27.689,35.898,47
38,27.637,35.581,48
38,27.603,35.262,49
38,27.586,34.941,50
38,27.586,34.619,51
38,27.603,34.298,52
38,27.637,33.979,53
38,27.689,33.662,54
38,27.757,33.35,55
38,27.843,33.042,56
38,27.944,32.741,57
38,28.062,32.447,58
38,28.195,32.161,59
38,28.343,31.885,60
38,28.506,31.619,61
38,28.683,31.364,62
38,28.873,31.122,63
38,29.076,30.893,64
38,29.291,30.678,65
38,29.516,30.478,66
38,29.752,30.295,67
38,29.998,30.128,68
38,30.252,29.978,69
38,30.513,29.847,70
38,30.782,29.734,71
38,31.055,29.641,72
38,31.333,29.567,73
38,31.615,29.514,74
38,31.898,29.482,75
38,32.183,29.471,76
38,32.468,29.481,77
38,32.752,29.513,78
38,33.034,29.566,79
38,33.312,29.64,80
38,33.585,29.736,81
38,33.853,29.854,82
38,34.114,29.992,83
38,34.367,30.151,84
38,34.611,30.33,85
38,34.845,30.528,86
38,35.067,30.745,87
38,35.278,30.98,88
38,35.476,31.232,89
38,35.659,31.5,90
38,35.828,31.783,91
38,35.981,32.08,92
38,36.118,32.389,93
38,36.238,32.71,94
38,36.34,33.04,95
38,36.425,33.378,96
38,36.491,33.723,97
38,36.538,34.072,98
38,36.567,34.425,99
38,36.577,34.78,100
39,35.827,34.25,1
39,35.817,34.601,2
39,35.789,34.951,3
39,35.741,35.297,4
39,35.675,35.639,5
39,35.591,35.974,6
39,35.488,36.301,7
39,35.369,36.618,8
39,35.232,36.925,9
39,35.079,37.219,10
39,34.91,37.5,11
39,34.727,37.765,12
39,34.53,38.015,13
39,34.319,38.249,14
39,34.097,38.464,15
39,33.863,38.661,16
39,33.619,38.839,17
39,33.367,38.996,18
39,33.106,39.134,19
39,32.838,39.251,20
39,32.565,39.346,21
39,32.287,39.421,22
39,32.005,39.474,23
39,31.721,39.506,24
39,31.436,39.516,25
39,31.152,39.506,26
39,30.868,39.474,27
39,30.586,39.422,28
39,30.308,39.35,29
39,30.034,39.257,30
39,29.766,39.146,31
39,29.505,39.016,32
39,29.25,38.868,33
39,29.005,38.703,34
39,28.768,38.52,35
39,28.542,38.323,36
39,28.328,38.11,37
39,28.125,37.882,38
39,27.934,37.642,39
39,27.757,37.389,40
39,27.594,37.125,41
39,27.446,36.851,42
39,27.312,36.567,43
39,27.195,36.275,44
39,27.093,35.976,45
39,27.008,35.671,46
39,26.939,35.36,47
39,26.887,35.046,48
39,26.853,34.729,49
39,26.836,34.41,50
39,26.836,34.09,51
39,26.853,33.771,52
39,26.887,33.454,53
39,26.939,33.14,54
39,27.008,32.829,55
39,27.093,32.524,56
39,27.195,32.225,57
39,27.312,31.933,58
39,27.446,31.649,59
39,27.594,31.375,60
39,27.757,31.111,61
39,27.934,30.858,62
39,28.125,30.618,63
39,28.328,30.39,64
39,28.542,30.177,65
39,28.768,29.98,66
39,29.005,29.797,67
39,29.25,29.632,68
39,29.505,29.484,69
39,29.766,29.354,70
39,30.034,29.243,71
39,30.308,29.15,72
39,30.586,29.078,73
39,30.868,29.026,74
39,31.152,28.994,75
39,31.436,28.984,76
39,31.721,28.994,77
39,32.005,29.026,78
39,32.287,29.079,79
39,32.565,29.154,80
39,32.838,29.249,81
39,33.106,29.366,82
39,33.367,29.504,83
39,33.619,29.661,84
39,33.863,29.839,85
39,34.097,30.036,86
39,34.319,30.251,87
39,34.53,30.485,88
39,34.727,30.735,89
39,34.91,31,90
39,35.079,31.281,91
39,35.232,31.575,92
39,35.369,31.882,93
39,35.488,32.199,94
39,35.591,32.526,95
39,35.675,32.861,96
39,35.741,33.203,97
39,35.789,33.549,98
39,35.817,33.899,99
39,35.827,34.25,100
40,37.257,35.64,1
40,37.247,35.998,2
40,37.218,36.354,3
40,37.171,36.707,4
40,37.105,37.055,5
40,37.02,37.396,6
40,36.917,37.729,7
40,36.797,38.052,8
40,36.66,38.364,9
40,36.507,38.663,10
40,36.338,38.948,11
40,36.154,39.218,12
40,35.957,39.472,13
40,35.746,39.709,14
40,35.523,39.928,15
40,35.289,40.127,16
40,35.045,40.307,17
40,34.792,40.467,18
40,34.53,40.606,19
40,34.262,40.724,20
40,33.989,40.82,21
40,33.711,40.895,22
40,33.429,40.948,23
40,33.145,40.98,24
40,32.86,40.989,25
40,32.575,40.978,26
40,32.292,40.945,27
40,32.01,40.891,28
40,31.732,40.817,29
40,31.459,40.722,30
40,31.191,40.608,31
40,30.93,40.476,32
40,30.676,40.325,33
40,30.43,40.156,34
40,30.194,39.971,35
40,29.969,39.77,36
40,29.754,39.553,37
40,29.552,39.323,38
40,29.362,39.079,39
40,29.185,38.822,40
40,29.022,38.554,41
40,28.874,38.276,42
40,28.741,37.988,43
40,28.624,37.692,44
40,28.522,37.389,45
40,28.437,37.079,46
40,28.369,36.765,47
40,28.317,36.446,48
40,28.283,36.125,49
40,28.266,35.802,50
40,28.266,35.478,51
40,28.283,35.155,52
40,28.317,34.834,53
40,28.369,34.515,54
40,28.437,34.201,55
40,28.522,33.891,56
40,28.624,33.588,57
40,28.741,33.292,58
40,28.874,33.004,59
40,29.022,32.726,60
40,29.185,32.458,61
40,29.362,32.201,62
40,29.552,31.957,63
40,29.754,31.727,64
40,29.969,31.51,65
40,30.194,31.309,66
40,30.43,31.124,67
40,30.676,30.955,68
40,30.93,30.804,69
40,31.191,30.672,70
40,31.459,30.558,71
40,31.732,30.463,72
40,32.01,30.389,73
40,32.292,30.335,74
40,32.575,30.302,75
40,32.86,30.291,76
40,33.145,30.3,77
40,33.429,30.332,78
40,33.711,30.385,79
40,33.989,30.46,80
40,34.262,30.556,81
40,34.53,30.674,82
40,34.792,30.813,83
40,35.045,30.973,84
40,35.289,31.153,85
40,35.523,31.352,86
40,35.746,31.571,87
40,35.957,31.808,88
40,36.154,32.062,89
40,36.338,32.332,90
40,36.507,32.617,91
40,36.66,32.916,92
40,36.797,33.228,93
40,36.917,33.551,94
40,37.02,33.884,95
40,37.105,34.225,96
40,37.171,34.573,97
40,37.218,34.926,98
40,37.247,35.282,99
40,37.257,35.64,100
41,37.557,35.35,1
41,37.547,35.709,2
41,37.518,36.067,3
41,37.471,36.421,4
41,37.405,36.77,5
41,37.32,37.113,6
41,37.217,37.447,7
