1,31.22222,121.45806
2,-34.61315,-58.37723
3,19.07283,72.88261
4,19.42847,-99.12766
5,39.9075,116.39723
6,24.8608,67.0104
7,41.01384,28.94966
8,39.14222,117.17667
9,23.11667,113.25
10,28.65195,77.23149
11,55.75222,37.61556
12,22.54554,114.0683
13,23.7104,90.40744
14,37.566,126.9784
15,-23.5475,-46.63611
16,30.58333,114.26667
17,6.45407,3.39467
18,-6.21462,106.84513
19,35.6895,139.69171
20,40.71427,-74.00597
21,23.01797,113.74866
22,25.04776,121.53185
23,-4.32758,15.31357
24,-12.04318,-77.02824
25,30.06263,31.24967
26,4.60971,-74.08175
27,51.50853,-0.12574
28,29.56278,106.55278
29,30.66667,104.06667
30,33.34058,44.40088
31,32.06167,118.77778
32,35.69439,51.42151
33,30.79508,106.08473
34,22.27832,114.17469
35,34.25833,108.92861
36,31.558,74.35071
37,41.79222,123.43278
38,30.29365,120.16142
39,-22.90278,-43.2075
40,45.75,126.65
41,36.18528,117.12
42,31.30408,120.59538
43,23.36814,116.71479
44,13.75398,100.50144
45,12.97194,77.59369
46,59.93863,30.31413
47,-33.45694,-70.64827
48,22.56263,88.36304
49,-33.86785,151.20732
50,16.80528,96.15611
51,36.66833,116.99722
52,13.08784,80.27847
53,34.75778,113.64861
54,-37.814,144.96332
55,24.68773,46.72185
56,43.88,125.32278
57,38.91222,121.60222
58,34.05223,-118.24368
59,22.3384,91.83168
60,25.03889,102.71833
61,31.21564,29.95527
62,23.02579,72.58727
63,36.06488,120.38042
64,35.10278,129.04028
65,5.30966,-4.01266
66,12.00012,8.51672
67,23.02677,113.13148
68,17.38405,78.45636
69,29.45679,119.88872
70,35.43333,139.65
71,7.37756,3.90591
72,1.28967,103.85007
73,31.56887,120.28857
74,24.47979,118.08187
75,39.91987,32.85427
76,34.57952,105.74238
77,29.87819,121.54945
78,10.82302,106.62965
79,32.6475,110.77806
80,-33.92584,18.42322
81,37.86944,112.56028
82,52.52437,13.41053
83,39.63333,118.18333
84,31.86389,117.28083
85,40.4165,-3.70256
86,39.03385,125.75432
87,33.58831,-7.61138
88,36.79056,118.06333
89,21.31992,110.5723
90,-29.8579,31.0292
91,28.19874,112.97087
92,34.52813,69.17233
93,43.80096,87.60046
94,10.48801,-66.87919
95,18.51957,73.85535
96,21.19594,72.83023
97,21.54238,39.19797
98,38.04139,114.47861
99,26.46523,80.34975
100,50.45466,30.5238
101,-8.83682,13.23432
102,14.6488,121.0509
103,9.02497,38.74689
104,-1.28333,36.81667
105,41.85003,-87.65005
106,-12.97111,-38.51083
107,26.91962,75.78781
108,-6.82349,39.26951
109,36.05701,103.83987
110,37.45646,126.70515
111,22.92833,112.03954
112,30.50852,47.7804
113,43.70011,-79.4163
114,19.03681,73.01582
115,34.69374,135.50218
116,2.03711,45.34375
117,35.87028,128.59111
118,31.41667,73.08333
119,38.41273,27.13838
120,14.6937,-17.44406
121,26.83928,80.92313
122,30.00808,31.21093
123,-3.71722,-38.54306
124,3.43722,-76.5225
125,-7.24917,112.75083
126,-19.92083,-43.93778
127,28.68396,115.85306
128,41.89193,12.51133
129,36.31559,59.56796
130,40.6501,-73.94958
131,29.76328,-95.36327
132,40.68149,-73.83652
133,21.14631,79.08491
134,10.66663,-71.61245
135,-15.77972,-47.92972
136,18.50012,-69.98857
137,35.18147,136.90641
138,-27.46794,153.02809
139,23.13302,-82.38304
140,48.85341,2.3488
141,36.33271,43.10555
142,-26.20227,28.04363
143,22.31667,114.18333
144,30.50316,47.81507
145,43.25667,76.92861
146,6.25184,-75.56359
147,41.26465,69.21627
148,36.73225,3.08746
149,15.55177,32.53241
150,5.55602,-0.1969
151,-2.20584,-79.90795
152,39.6086,109.78157
153,15.35472,44.20667
154,33.88894,35.49442
155,-31.95224,115.8614
156,43.06667,141.35
157,43.85083,126.56028
158,44.43225,26.10626
159,9.535,-13.68778
160,22.71792,75.8333
161,19.35529,-99.06224
162,19.60492,-99.06064
163,9.53795,-13.67729
164,10.23535,-67.59113
165,3.58333,98.66667
166,33.6007,73.0679
167,53.9,27.56667
168,47.49801,19.03991
169,36.335,43.11889
170,53.57532,10.01534
171,-25.42778,-49.27306
172,52.22977,21.01178
173,-6.92222,107.60694
174,-26.26781,27.85849
175,48.20849,16.37208
176,34.01325,-6.83255
177,20.66682,-103.39182
178,41.38879,2.15899
179,-25.74486,28.18783
180,36.20124,37.16117
181,14.6042,120.9822
182,45.50884,-73.58781
183,25.59408,85.13563
184,23.25469,77.40289
185,-3.10194,-60.025
186,32.12278,114.06556
187,19.03793,-98.20346
188,10.52641,7.43879
189,11.56245,104.91601
190,33.5102,36.29128
191,39.95233,-75.16379
192,33.44838,-112.07404
193,32.65246,51.67462
194,30.91204,75.85379
195,-17.82772,31.05337
196,34.6913,135.183
197,-6.2349,106.9896
198,22.61626,120.31333
199,59.33258,18.0649
200,31.73333,-106.48333
201,40.78343,-73.96625
202,-25.30066,-57.63591
203,-8.05389,-34.88111
204,36.32139,127.41972
205,29.42412,-98.49363
206,6.68848,-1.62443
207,6.13328,102.2386
208,35.02107,135.75385
209,3.1412,101.68653
210,35.83266,50.99155
211,27.70169,85.3206
212,-2.91673,104.7458
213,30.19679,71.47824
214,21.0245,105.84117
215,49.98081,36.25272
216,27.18333,78.01667
217,-31.4135,-64.18105
218,38.08,46.2919
219,55.0415,82.9346
220,35.15472,126.91556
221,40.19559,29.06013
222,22.29941,73.20812
223,-1.45583,-48.50444
224,41.85583,123.92333
225,-0.22985,-78.52495
226,32.71533,-117.15726
227,33.6,130.41667
228,-18.91368,47.53613
229,34.68361,112.45361
230,25.39242,68.37366
231,40.84985,-73.86641
232,10.16202,-68.00765
233,32.15567,74.18705
234,10.96854,-74.78132
235,28.15861,113.62709
236,32.5027,-117.00371
237,-11.66089,27.47938
238,-30.03306,-51.23
239,-6.17806,106.63
240,-17.78629,-63.18117
241,36.60056,114.46778
242,0.31628,32.58219
243,56.8519,60.6122
244,22.80979,89.56439
245,4.04827,9.70428
246,29.44768,75.67206
247,21.42664,39.82563
248,-5.14861,119.43194
249,35.52056,139.71722
250,-6.28862,106.71789
251,40.65222,109.82222
252,32.78306,-96.80667
253,24.46861,39.61417
254,3.86667,11.51667
255,12.65,-8
256,19.99727,73.79096
257,-6.99306,110.42083
258,-4.26613,15.28318
259,18.62292,73.80696
260,56.32867,44.00205
261,31.95522,35.94503
262,7.20417,124.43972
263,44.80401,20.46513
264,-34.90328,-56.18816
265,-15.40669,28.28713
266,19.2437,73.13554
267,19.19704,72.96355
268,48.13743,11.57549
269,33.9,35.48333
270,29.61031,52.53113
271,37.00167,35.32889
272,37.29111,127.00889
273,45.46427,9.18951
274,18.53917,-72.335
275,19.40061,-99.01483
276,-34.92866,138.59863
277,28.98002,77.70636
278,19.23114,82.54826
279,28.41124,77.31316
280,34.008,71.57849
281,7.07306,125.61278
282,21.97473,96.08359
283,29.37455,113.09481
284,19.4517,-70.69703
285,15.64453,32.47773
286,41.12361,122.99
287,34.18045,117.15707
288,28.66535,77.43915
289,-6.4,106.81861
290,35.90807,139.65657
291,19.49392,-99.11075
292,19.21667,73.08333
293,-25.96553,32.58322
294,26.06139,119.30611
295,22.29161,70.79322
296,-32.94682,-60.63932
297,26.58333,106.71667
298,-16.67861,-49.25389
299,-23.46278,-46.53333
300,50.08804,14.42076
301,25.31668,83.01041
302,55.67594,12.56553
303,42.69751,23.32415
304,32.87519,13.18746
305,4.77742,7.0134
306,34.4,132.45
307,26.86879,100.22072
308,25.0657,55.17128
309,53.20007,50.15
310,54.99244,73.36859
311,6.33815,5.62575
312,25.67507,-100.31847
313,7.16083,124.475
314,40.37767,49.89201
315,21.12908,-101.67374
316,11.84692,13.15712
317,55.78874,49.12214
318,40.18111,44.51361
319,31.62234,74.87534
320,12.36566,-1.53388
321,35.88333,139.63333
322,47.23135,39.72328
323,25.44478,81.84322
324,37.65639,126.835
325,37.05944,37.3825
326,17.68009,83.20161
327,38.26667,140.86667
328,55.15402,61.42915
329,40.09361,113.29139
330,41.69411,44.83368
331,31.64615,120.74221
332,24.1469,120.6839
333,10.01531,77.482
334,34.33778,108.70261
335,54.74306,55.96779
336,48.4593,35.03865
337,37.43861,127.13778
338,-22.90556,-47.06083
339,23.16697,79.95006
340,22.57688,88.31857
341,32.62639,116.99694
342,37.33939,-121.89496
343,48.023,37.80224
344,53.33306,-6.24889
345,51.05011,-114.08529
346,50.85045,4.34878
347,19.87757,75.34226
348,48.71939,44.50183
349,-22.75917,-43.45111
350,23.5418,116.36581
351,46.47747,30.73262
352,18.53017,73.85263
353,35.99502,119.40259
354,33.85181,130.85034
355,17.67152,75.91044
356,38.85111,115.49028
357,14.64072,-90.51327
358,41.28861,123.765
359,20.72356,-103.38479
360,52.48142,-1.89983
361,58.01046,56.25017
362,34.08565,74.80555
363,11.11128,7.7227
364,12.13282,-86.2504
365,-33.91799,25.57007
366,34.03313,-5.00028
367,50.93333,6.95
368,35.53722,129.31667
369,30.73629,76.7884
370,11.00555,76.96612
371,40.85216,14.26811
372,-9.66583,-35.73528
373,10.39972,-75.51444
374,31.77359,119.95401
375,24.49258,39.58572
376,6.30054,-10.7969
377,17.99702,-76.79358
378,36.19257,44.01062
379,30.26715,-97.74306
380,56.01839,92.86717
381,19.745,96.12972
382,26.26841,73.00594
383,35.6,140.11667
384,-2.52972,-44.30278
385,9.91735,78.11962
386,34.0531,-6.79846
387,33.97444,116.79167
388,-17.3895,-66.1568
389,5.41613,-4.0159
390,33.30563,44.18477
391,42.87,74.59
392,34.7986,114.30742
393,34.6401,50.8764
394,26.1844,91.7458
395,5.10658,7.36667
396,33.73847,113.30119
397,26.22983,78.17337
398,47.34088,123.96045
399,3.03333,101.45
400,-32.89084,-68.82717
401,37.87135,32.48464
402,-6.13603,23.58979
403,16.50745,80.6466
404,14.76457,-17.39071
405,45.07049,7.68682
406,12.29791,76.63925
407,30.33218,-81.65565
408,27.99942,120.66682
409,37.77493,-122.41942
410,53.41058,-2.97794
411,51.54056,46.00861
412,14.0818,-87.20681
413,37.49889,126.78306
414,39.96118,-82.99879
415,51.67204,39.1843
416,23.34316,85.3094
417,19.47851,-99.23963
418,47.90771,106.88324
419,10.99081,104.78498
420,31.31901,48.6842
421,-16.39889,-71.535
422,-0.94924,100.35427
423,15.34776,75.13378
424,31.63416,-7.99994
425,-8.65,115.21667
426,3.15,101.53333
427,32.72541,-97.32085
428,39.76838,-86.15804
429,35.22709,-80.84313
430,-22.78556,-43.31167
431,9.92849,8.89212
432,39.46975,-0.37739
433,8.49664,4.54214
434,-12.05659,-77.11814
435,-16.5,-68.15
436,45.41117,-75.69812
437,10.0647,-69.35703
